Order ID,Date,Account,Aminu SKU,Qty,Appoint. Date,Category,Unit Price,Treat Disc,Retail Disc,Base Price,GST,Final Price,Check (R/T),,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - AHA Power Peel - 50ml,30,,Masks & Exfoliators,1864.41,,42.50%,"20,974.58",3775.42,24750,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Regenerating Serum - 30ml,30,,Serum,3389.83,,42.50%,"38,135.59",6864.41,45000,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Skin Perfecting Serum - 30ml,20,,Serum,2076.27,,42.50%,"15,572.03",2802.97,18375,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Soothing Cream - 50ml,50,,Cream,1864.41,,42.50%,"34,957.63",6292.37,41250,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Clarifying Concentrate - 10ml,20,,Serum,661.02,,42.50%,"4,957.63",892.37,5850,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Copper Peptide Serum - 10ml,30,,Serum,1559.32,,42.50%,"17,542.37",3157.63,20700,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Longevity Serum - 10ml,30,,Serum,661.02,,42.50%,"7,436.44",1338.56,8775,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Mineral Drops - 10ml,10,,SPF,542.37,,42.50%,"2,033.90",366.1,2400,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Nourishing Sleep Oil - 10ml,10,,Oil,813.56,,42.50%,"3,050.85",549.15,3600,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Overnight Peel - 10ml,30,,Serum,847.46,,42.50%,"9,533.90",1716.1,11250,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Radiance Face Oil - 10ml,10,,Oil,1228.81,,42.50%,"4,608.05",829.45,5437.5,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Regenerating Serum - 10ml,30,,Serum,1355.93,,42.50%,"15,254.24",2745.76,18000,FALSE,,,,,,,,,,,,,,,,
2655,18-Nov-25,S,FG - Skin Perfecting Serum - 10ml,20,,Serum,830.51,,42.50%,"6,228.81",1121.19,7350,FALSE,,,,,,,,,,,,,,,,
2656,18-Nov-25,X,FG - Copper Peptide Serum - 10ml,10,,Serum,1559.32,50.00%,40.00%,"9,355.93",1684.07,11040,FALSE,,,,,,,,,,,,,,,,
2656,18-Nov-25,X,FG - Eye Serum - 10ml,10,,Serum,1567.8,50.00%,40.00%,"9,406.78",1693.22,11100,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - AHA Body Wash - 150ml,2,,Body,1398.31,40.00%,35.00%,"1,677.97",302.03,1980,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - AHA Face Wash - 100ml,2,,Cleanser,1228.81,40.00%,35.00%,"1,474.58",265.42,1740,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - Longevity Serum - 10ml,2,,Serum,661.02,40.00%,35.00%,793.22,142.78,936,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - Mineral Drops - 10ml,2,,SPF,542.37,40.00%,35.00%,650.85,117.15,768,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - Eye Serum - 10ml,2,,Serum,1567.8,40.00%,35.00%,"1,881.36",338.64,2220,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - VitC Body Oil - 100ml,5,,Body,1144.07,40.00%,35.00%,"3,432.20",617.8,4050,FALSE,,,,,,,,,,,,,,,,
2657,18-Nov-25,V2,FG - Sea Salt Body Scrub - 200ml,3,,Body,2245.76,40.00%,35.00%,"4,042.37",727.63,4770,FALSE,,,,,,,,,,,,,,,,
2658,18-Nov-25,Y,FG - Nordic Mud Mask - 50ml,1,,Masks & Exfoliators,1991.53,50.00%,45.00%,"1,095.34",197.16,1292.5,FALSE,,,,,,,,,,,,,,,,
2658,18-Nov-25,Y,FG - AHA Power Peel - 50ml,1,,Masks & Exfoliators,1864.41,50.00%,45.00%,"1,025.42",184.58,1210,FALSE,,,,,,,,,,,,,,,,
2658,18-Nov-25,Y,FG - Eye Serum - 10ml,2,,Serum,1567.8,50.00%,45.00%,"1,724.58",310.42,2035,FALSE,,,,,,,,,,,,,,,,
2658,18-Nov-25,Y,FG - Overnight Peel - 30ml,1,,Serum,2118.64,50.00%,45.00%,"1,165.25",209.75,1375,FALSE,,,,,,,,,,,,,,,,
2659,18-Nov-25,5C,FG - Radiance AntiOx Treatment Kit,4,,Kit,10169.49,40.00%,40.00%,"20,338.98",3661.02,24000,TRUE,,,,,,,,,,,,,,,,
2659,18-Nov-25,5C,FG - Clarifying Mineral Treatment Kit,3,,Kit,7627.12,40.00%,40.00%,"11,440.68",2059.32,13500,TRUE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - Eye Serum - 10ml,29,27-Nov-25,Serum,1567.8,,36.00%,"29,098.31",5237.69,34336,FALSE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - Copper Peptide Serum - 10ml,10,27-Nov-25,Serum,1559.32,,36.00%,"9,979.66",1796.34,11776,FALSE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - Sea Salt Body Scrub - 200ml,2,27-Nov-25,Body,2245.76,,36.00%,"2,874.58",517.42,3392,FALSE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - AHA Power Peel - 50ml,1,27-Nov-25,Masks & Exfoliators,1864.41,,36.00%,"1,193.22",214.78,1408,FALSE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - Milky Mineral Sunscreen - 40ml,1,27-Nov-25,SPF,2372.88,,36.00%,"1,518.64",273.36,1792,FALSE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - Skin Perfecting Serum - 10ml,1,27-Nov-25,Serum,830.51,,36.00%,531.53,95.67,627.2,FALSE,,,,,,,,,,,,,,,,
2660,20-Nov-25,I,FG - Night Repair Cream- 30ml,1,27-Nov-25,Cream,2245.76,,36.00%,"1,437.29",258.71,1696,FALSE,,,,,,,,,,,,,,,,
2661,19-Nov-25,R,FG - Radiance AntiOx Treatment Kit,50,,Kit,10169.49,35.75%,-,"2,25,000.00",40500,265500,TRUE,,,,,,,,,,,,,,,,
2661,19-Nov-25,R,FG - MultiPeptide Ageing Treatment Kit,50,,Kit,10169.49,35.75%,-,"2,25,000.00",40500,265500,TRUE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Bio-Retinol Cream - 30ml,1,21-Nov-25,Cream,2415.25,,36.00%,"1,545.76",278.24,1824,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Sea Salt Body Scrub - 200ml,0,21-Nov-25,Body,2245.76,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Copper Peptide Serum - 30ml,2,21-Nov-25,Serum,3898.31,,36.00%,"4,989.83",898.17,5888,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Correcting Concentrate - 30ml,3,21-Nov-25,Serum,3050.85,,36.00%,"5,857.63",1054.37,6912,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - VitB Body Lotion - 100ml,3,21-Nov-25,Body,1398.31,,36.00%,"2,684.75",483.25,3168,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Copper Peptide Serum - 10ml,15,21-Nov-25,Serum,1559.32,,36.00%,"14,969.49",2694.51,17664,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Radiance Face Oil - 30ml,21,21-Nov-25,Oil,3008.47,,36.00%,"40,433.90",7278.1,47712,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - VitC Body Oil - 100ml,37,21-Nov-25,Body,1144.07,,36.00%,"27,091.53",4876.47,31968,FALSE,,,,,,,,,,,,,,,,
2662,19-Nov-25,B,FG - Eye Serum - 10ml,94,21-Nov-25,Serum,1567.8,,36.00%,"94,318.64",16977.36,111296,FALSE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - CityLife Dration Treatment Kit,4,,Kit,7627.12,50.00%,35.00%,"18,305.08",3294.92,21600,TRUE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - Radiance AntiOx Treatment Kit,4,,Kit,10169.49,50.00%,35.00%,"24,406.78",4393.22,28800,TRUE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - MultiPeptide Ageing Treatment Kit,0,,Kit,10169.49,50.00%,35.00%,0,0,0,TRUE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - AHA Face Wash - 100ml,25,,Cleanser,1228.81,50.00%,35.00%,"23,040.25",4147.25,27187.5,FALSE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - Copper Peptide Serum - 10ml,25,,Serum,1559.32,50.00%,35.00%,"29,237.29",5262.71,34500,FALSE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - Milky Mineral Sunscreen - 40ml,25,,SPF,2372.88,50.00%,35.00%,"44,491.53",8008.47,52500,FALSE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - Correcting Concentrate - 10ml,25,,Serum,1220.34,50.00%,35.00%,"22,881.36",4118.64,27000,FALSE,,,,,,,,,,,,,,,,
2663,19-Nov-25,10A,FG - Night Repair Cream- 30ml,15,,Cream,2245.76,50.00%,35.00%,"25,264.83",4547.67,29812.5,FALSE,,,,,,,,,,,,,,,,
2664,19-Nov-25,V3,FG - Radiance AntiOx Treatment Kit,3,,Kit,10169.49,40.00%,35.00%,"16,779.66",3020.34,19800,TRUE,,,,,,,,,,,,,,,,
2664,19-Nov-25,V3,FG - MultiPeptide Ageing Treatment Kit,0,,Kit,10169.49,40.00%,35.00%,0,0,0,TRUE,,,,,,,,,,,,,,,,
2664,19-Nov-25,V3,FG - CityLife Dration Treatment Kit,3,,Kit,7627.12,40.00%,35.00%,"12,584.75",2265.25,14850,TRUE,,,,,,,,,,,,,,,,
2665,19-Nov-25,5D,FG - Glow Body Massage Oil,20,,B2B,236.44,40.00%,40.00%,"2,837.29",510.71,3348,TRUE,,,,,,,,,,,,,,,,
2665,19-Nov-25,5D,FG - Scalp Oil 15ml,30,,B2B,137.14,40.00%,40.00%,"2,468.57",444.34,2912.91,TRUE,,,,,,,,,,,,,,,,
2666,19-Nov-25,7,FG - Drating Cream - 50ml,3,,Cream,2330.51,30.00%,25.00%,"4,894.07",880.93,5775,FALSE,,,,,,,,,,,,,,,,
2666,19-Nov-25,7,FG - Bio-Retinol Cream - 30ml,3,,Cream,2415.25,30.00%,25.00%,"5,072.03",912.97,5985,FALSE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - Eye Care Ritual Kit,2,,Kit,10169.49,45.00%,20.00%,"12,203.39",2196.61,14400,TRUE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - Radiance AntiOx Treatment Kit,2,,Kit,10169.49,45.00%,20.00%,"12,203.39",2196.61,14400,TRUE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - MultiPeptide Ageing Treatment Kit,0,,Kit,10169.49,45.00%,20.00%,0,0,0,TRUE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - CityLife Dration Treatment Kit,2,,Kit,7627.12,45.00%,20.00%,"9,152.54",1647.46,10800,TRUE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - Everyday Shield - Yellow Pouch & Charms,3,,Combo,4025.42,45.00%,20.00%,"7,849.58",1412.92,9262.5,FALSE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - Double Cleansing Duo,3,,Combo,1949.15,45.00%,20.00%,"3,800.85",684.15,4485,FALSE,,,,,,,,,,,,,,,,
2667,19-Nov-25,1D,FG - Milky Mineral Sunscreen - 40ml,3,,SPF,2372.88,45.00%,20.00%,"4,627.12",832.88,5460,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Radiance AntiOx Treatment Kit,2,,Kit,10169.49,45.00%,20.00%,"12,203.39",2196.61,14400,TRUE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - MultiPeptide Ageing Treatment Kit,0,,Kit,10169.49,45.00%,20.00%,0,0,0,TRUE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - AHA Body Wash - 150ml,2,,Body,1398.31,45.00%,20.00%,"1,817.80",327.2,2145,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - AHA Face Wash - 100ml,3,,Cleanser,1228.81,45.00%,20.00%,"2,396.19",431.31,2827.5,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Antioxidant Body Scrub - 200ml,2,,Body,1991.53,45.00%,20.00%,"2,588.98",466.02,3055,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Clarifying Concentrate - 10ml,2,,Serum,661.02,45.00%,20.00%,859.32,154.68,1014,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Copper Peptide Serum - 10ml,3,,Serum,1559.32,45.00%,20.00%,"3,040.68",547.32,3588,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Eye Serum - 10ml,3,,Serum,1567.8,45.00%,20.00%,"3,057.20",550.3,3607.5,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Drating Cream - 50ml,0,,Cream,2330.51,45.00%,20.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Longevity Serum - 10ml,3,,Serum,661.02,45.00%,20.00%,"1,288.98",232.02,1521,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Melting Balm Cleanser - 50ml,3,,Cleanser,1016.95,45.00%,20.00%,"1,983.05",356.95,2340,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Overnight Peel - 10ml,5,,Serum,847.46,45.00%,20.00%,"2,754.24",495.76,3250,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Radiance Face Oil - 30ml,3,,Oil,3008.47,45.00%,20.00%,"5,866.53",1055.97,6922.5,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Regenerating Serum - 10ml,3,,Serum,1355.93,45.00%,20.00%,"2,644.07",475.93,3120,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Sea Salt Body Scrub - 200ml,2,,Body,2245.76,45.00%,20.00%,"2,919.49",525.51,3445,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - Skin Perfecting Serum - 10ml,3,,Serum,830.51,45.00%,20.00%,"1,619.49",291.51,1911,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - VitB Body Lotion - 100ml,4,,Body,1398.31,45.00%,20.00%,"3,635.59",654.41,4290,FALSE,,,,,,,,,,,,,,,,
2668,19-Nov-25,1C,FG - VitC Body Oil - 100ml,4,,Body,1144.07,45.00%,20.00%,"2,974.58",535.42,3510,FALSE,,,,,,,,,,,,,,,,
2669,19-Nov-25,1B,FG - Clarifying Concentrate - 10ml,2,,Serum,661.02,45.00%,20.00%,859.32,154.68,1014,FALSE,,,,,,,,,,,,,,,,
2669,19-Nov-25,1B,FG - Clarifying Concentrate - 30ml,2,,Serum,1652.54,45.00%,20.00%,"2,148.31",386.69,2535,FALSE,,,,,,,,,,,,,,,,
2669,19-Nov-25,1B,FG - Eye Serum - 10ml,2,,Serum,1567.8,45.00%,20.00%,"2,038.14",366.86,2405,FALSE,,,,,,,,,,,,,,,,
2669,19-Nov-25,1B,FG - Face Scrub - 50ml,0,,Masks & Exfoliators,1228.81,45.00%,20.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2669,19-Nov-25,1B,FG - Melting Balm Cleanser - 50ml,2,,Cleanser,1016.95,45.00%,20.00%,"1,322.03",237.97,1560,FALSE,,,,,,,,,,,,,,,,
2669,19-Nov-25,1B,FG - CityLife Dration Treatment Kit,2,,Kit,7627.12,45.00%,20.00%,"9,152.54",1647.46,10800,TRUE,,,,,,,,,,,,,,,,
2670,19-Nov-25,Q,FG - Radiance AntiOx Treatment Kit,1,,Kit,10169.49,52.50%,52.50%,"3,813.56",686.44,4500,TRUE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - Copper Peptide Serum - 30ml,1,09-Dec-25,Serum,3898.31,,36.00%,"2,494.92",449.08,2944,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - Radiance Face Oil - 30ml,1,09-Dec-25,Oil,3008.47,,36.00%,"1,925.42",346.58,2272,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - Sea Salt Body Scrub - 200ml,0,09-Dec-25,Body,2245.76,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - AHA Power Peel - 50ml,1,09-Dec-25,Masks & Exfoliators,1864.41,,36.00%,"1,193.22",214.78,1408,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - Melting Balm Cleanser - 50ml,4,09-Dec-25,Cleanser,1016.95,,36.00%,"2,603.39",468.61,3072,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - Copper Peptide Serum - 10ml,24,09-Dec-25,Serum,1559.32,,36.00%,"23,951.19",4311.21,28262.4,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - VitC Body Oil - 100ml,39,09-Dec-25,Body,1144.07,,36.00%,"28,555.93",5140.07,33696,FALSE,,,,,,,,,,,,,,,,
2671,28-Nov-25,B,FG - Eye Serum - 10ml,115,09-Dec-25,Serum,1567.8,,36.00%,"1,15,389.83",20770.17,136160,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - VitB Body Lotion - 100ml,1,05-Dec-25,Body,1398.31,,36.00%,894.92,161.08,1056,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Overnight Peel - 10ml,1,05-Dec-25,Serum,847.46,,36.00%,542.37,97.63,640,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Correcting Concentrate - 30ml,2,05-Dec-25,Serum,3050.85,,36.00%,"3,905.08",702.92,4608,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Sea Salt Body Scrub - 200ml,0,05-Dec-25,Body,2245.76,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Copper Peptide Serum - 30ml,3,05-Dec-25,Serum,3898.31,,36.00%,"7,484.75",1347.25,8832,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Bio-Retinol Cream - 30ml,3,05-Dec-25,Cream,2415.25,,36.00%,"4,637.29",834.71,5472,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - AHA Power Peel - 50ml,3,05-Dec-25,Masks & Exfoliators,1864.41,,36.00%,"3,579.66",644.34,4224,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Melting Balm Cleanser - 50ml,4,05-Dec-25,Cleanser,1016.95,,36.00%,"2,603.39",468.61,3072,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - AHA Face Wash - 100ml,5,05-Dec-25,Cleanser,1228.81,,36.00%,"3,932.20",707.8,4640,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Copper Peptide Serum - 10ml,11,05-Dec-25,Serum,1559.32,,36.00%,"10,977.63",1975.97,12953.6,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - VitC Body Oil - 100ml,31,05-Dec-25,Body,1144.07,,36.00%,"22,698.31",4085.69,26784,FALSE,,,,,,,,,,,,,,,,
2672,28-Nov-25,C,FG - Eye Serum - 10ml,68,05-Dec-25,Serum,1567.8,,36.00%,"68,230.51",12281.49,80512,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Overnight Peel - 10ml,1,25-Nov-25,Serum,847.46,,36.00%,542.37,97.63,640,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Radiance Face Oil - 30ml,2,25-Nov-25,Oil,3008.47,,36.00%,"3,850.85",693.15,4544,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Bio-Retinol Cream - 30ml,2,25-Nov-25,Cream,2415.25,,36.00%,"3,091.53",556.47,3648,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Night Repair Cream- 30ml,2,25-Nov-25,Cream,2245.76,,36.00%,"2,874.58",517.42,3392,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Skin Perfecting Serum - 10ml,2,25-Nov-25,Serum,830.51,,36.00%,"1,063.05",191.35,1254.4,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Sea Salt Body Scrub - 200ml,3,25-Nov-25,Body,2245.76,,36.00%,"4,311.86",776.14,5088,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Copper Peptide Serum - 30ml,5,25-Nov-25,Serum,3898.31,,36.00%,"12,474.58",2245.42,14720,FALSE,,,,,,,,,,,,,,,,
2673,24-Nov-25,F,FG - Eye Serum - 10ml,26,25-Nov-25,Serum,1567.8,,36.00%,"26,088.14",4695.86,30784,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - Copper Peptide Serum - 30ml,1,02-Dec-25,Serum,3898.31,,36.00%,"2,494.92",449.08,2944,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - Correcting Concentrate - 30ml,1,02-Dec-25,Serum,3050.85,,36.00%,"1,952.54",351.46,2304,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - Night Repair Cream- 30ml,1,02-Dec-25,Cream,2245.76,,36.00%,"1,437.29",258.71,1696,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - AHA Power Peel - 50ml,1,02-Dec-25,Masks & Exfoliators,1864.41,,36.00%,"1,193.22",214.78,1408,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - Bio-Retinol Cream - 30ml,2,02-Dec-25,Cream,2415.25,,36.00%,"3,091.53",556.47,3648,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - Copper Peptide Serum - 10ml,9,02-Dec-25,Serum,1559.32,,36.00%,"8,981.69",1616.71,10598.4,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - VitC Body Oil - 100ml,51,02-Dec-25,Body,1144.07,,36.00%,"37,342.37",6721.63,44064,FALSE,,,,,,,,,,,,,,,,
2674,25-Nov-25,G,FG - Eye Serum - 10ml,88,02-Dec-25,Serum,1567.8,,36.00%,"88,298.31",15893.69,104192,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Radiance Face Oil - 30ml,1,27-Nov-25,Oil,3008.47,,36.00%,"1,925.42",346.58,2272,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Sea Salt Body Scrub - 200ml,1,27-Nov-25,Body,2245.76,,36.00%,"1,437.29",258.71,1696,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Night Repair Cream- 30ml,1,27-Nov-25,Cream,2245.76,,36.00%,"1,437.29",258.71,1696,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - AHA Power Peel - 50ml,1,27-Nov-25,Masks & Exfoliators,1864.41,,36.00%,"1,193.22",214.78,1408,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - AHA Face Wash - 100ml,1,27-Nov-25,Cleanser,1228.81,,36.00%,786.44,141.56,928,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Copper Peptide Serum - 30ml,2,27-Nov-25,Serum,3898.31,,36.00%,"4,989.83",898.17,5888,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Melting Balm Cleanser - 50ml,2,27-Nov-25,Cleanser,1016.95,,36.00%,"1,301.69",234.31,1536,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Antioxidant Body Scrub - 200ml,3,27-Nov-25,Body,1991.53,,36.00%,"3,823.73",688.27,4512,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Copper Peptide Serum - 10ml,11,27-Nov-25,Serum,1559.32,,36.00%,"10,977.63",1975.97,12953.6,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - VitC Body Oil - 100ml,17,27-Nov-25,Body,1144.07,,36.00%,"12,447.46",2240.54,14688,FALSE,,,,,,,,,,,,,,,,
2675,20-Nov-25,D,FG - Eye Serum - 10ml,28,27-Nov-25,Serum,1567.8,,36.00%,"28,094.92",5057.08,33152,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - Night Repair Cream- 30ml,1,28-Nov-25,Cream,2245.76,,36.00%,"1,437.29",258.71,1696,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - AHA Power Peel - 50ml,1,28-Nov-25,Masks & Exfoliators,1864.41,,36.00%,"1,193.22",214.78,1408,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - Radiance Face Oil - 30ml,2,28-Nov-25,Oil,3008.47,,36.00%,"3,850.85",693.15,4544,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - Skin Perfecting Serum - 10ml,2,28-Nov-25,Serum,830.51,,36.00%,"1,063.05",191.35,1254.4,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - Sea Salt Body Scrub - 200ml,3,28-Nov-25,Body,2245.76,,36.00%,"4,311.86",776.14,5088,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - VitC Body Oil - 100ml,5,28-Nov-25,Body,1144.07,,36.00%,"3,661.02",658.98,4320,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - Copper Peptide Serum - 10ml,8,28-Nov-25,Serum,1559.32,,36.00%,"7,983.73",1437.07,9420.8,FALSE,,,,,,,,,,,,,,,,
2676,21-Nov-25,I,FG - Eye Serum - 10ml,35,28-Nov-25,Serum,1567.8,,36.00%,"35,118.64",6321.36,41440,FALSE,,,,,,,,,,,,,,,,
2677,25-Nov-25,G,FG - AHA Power Peel - 50ml,0,02-Dec-25,Masks & Exfoliators,1864.41,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2677,25-Nov-25,G,FG - Copper Peptide Serum - 10ml,0,02-Dec-25,Serum,1559.32,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2677,25-Nov-25,G,FG - Melting Balm Cleanser - 50ml,0,02-Dec-25,Cleanser,1016.95,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2677,25-Nov-25,G,FG - VitC Body Oil - 100ml,0,02-Dec-25,Body,1144.07,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2677,25-Nov-25,G,FG - Eye Serum - 10ml,0,02-Dec-25,Serum,1567.8,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2678,25-Nov-25,G,FG - Double Cleansing Duo,0,02-Dec-25,Combo,1949.15,,36.00%,0,0,0,FALSE,,,,,,,,,,,,,,,,
2679,21-Nov-25,B,FG - Bio-Retinol Cream - 30ml,1,29-Nov-25,Cream,2415.25,,36.00%,"1,545.76",278.24,1824,FALSE,,,,,,,,,,,,,,,,
