bet_id,created_at,turnover,payout_multiplier,user_id,game_name
MJUNOFFO322687,24/7/2025 4:12,40.25,0,244,Sweet mint
PRCBHPRL261229,24/7/2025 4:14,68.12,0,244,Sugar 1000
GIVSCWMK998464,24/7/2025 4:15,103.82,0,244,Rainbow candy
JPQROHGE719667,24/7/2025 4:16,43.63,0,244,Sweet mint
ACEANQKZ536631,24/7/2025 4:17,48.24,0,244,Sugar 1000
WIEWJNLU320083,24/7/2025 4:18,108.78,137.38,244,Sweet mint
GYAXOAMG057250,24/7/2025 4:19,121.22,0,244,Sweet mint
HYZURLZQ477838,24/7/2025 4:20,24.33,0,244,Sweet mint
YNSJCFCC619355,24/7/2025 4:20,11.75,0,244,Sugar 1000
XMVLPZJV334403,24/7/2025 4:20,81.49,221.18,244,Sugar 1000
DNJWQSLN247397,24/7/2025 4:22,125.41,0,244,Sweet mint
FDPAQTFT091271,24/7/2025 4:22,44.33,0,244,Rainbow candy
LBMEEPMX222606,24/7/2025 4:23,30.21,0,244,Rainbow candy
FPTKOROP053478,24/7/2025 4:25,62.14,0,244,Sweet mint
WZYQVJZE810580,24/7/2025 4:26,143.4,0,244,Sugar 1000
IGJDVLKO220668,24/7/2025 4:26,132.13,0,244,Sugar 1000
MAQEVYNO044397,24/7/2025 4:27,148.05,0,244,Sugar 1000
TWFJVRNQ320638,24/7/2025 4:29,62.48,29.94,244,Sugar 1000
CFZAEKWU775693,24/7/2025 4:29,104.24,141.25,244,Sugar 1000
SBFKMCOX596464,24/7/2025 4:30,79.8,0,244,Sugar 1000
GBEPCSVJ456832,24/7/2025 4:30,98.67,214.52,244,Sweet mint
DVHJLIEL345024,24/7/2025 4:31,98.25,0,244,Sweet mint
LEVQUSUA527758,24/7/2025 4:31,120.45,0,244,Rainbow candy
OUNOTLLR533268,24/7/2025 4:33,77.72,0,244,Sugar 1000
LGHNFYBM096484,24/7/2025 4:35,138.98,199.25,244,Rainbow candy
QNBYXEML694739,24/7/2025 4:36,61.14,0,244,Sweet mint
XMPARFFB388112,24/7/2025 4:37,65.62,0,244,Rainbow candy
ZHXTGEWF963962,24/7/2025 4:37,8.09,0,244,Sugar 1000
HDFCMZPO481118,24/7/2025 4:38,84.44,158.6,244,Sugar 1000
RSKLBQMX569969,24/7/2025 4:38,72.73,0,244,Sweet mint
XTZLXXOD648958,24/7/2025 4:40,29.64,0,244,Sugar 1000
AEBQUQCM815822,24/7/2025 4:42,42.94,0,244,Sweet mint
HKSYYJPW360369,24/7/2025 4:43,62.39,0,244,Sweet mint
XRNKULHT752354,24/7/2025 4:43,9.23,0,244,Sugar 1000
DWKSGDBP008058,24/7/2025 4:44,90.42,159.61,244,Rainbow candy
AEYJFIPM370058,24/7/2025 4:45,25.02,210.43,244,Sweet mint
XKXVGQNZ011614,24/7/2025 4:45,118.45,0,244,Rainbow candy
NUTVFDKS229263,24/7/2025 4:45,112.02,0,244,Sweet mint
OFBQVPVZ253065,24/7/2025 4:47,39.06,0,244,Rainbow candy
UIDIGJTV484581,24/7/2025 4:48,64.43,199.76,244,Sugar 1000
TZKCLYVT882862,24/7/2025 4:49,139.12,34.53,244,Rainbow candy
IVGECTYJ411213,24/7/2025 4:51,14.05,0,244,Sweet mint
SENBDSVM595393,24/7/2025 4:52,22.6,0,244,Sweet mint
NDKFBGBJ330673,24/7/2025 4:53,102.09,131.08,244,Sugar 1000
WPYOBFSK934016,24/7/2025 4:54,100.32,97.82,244,Sugar 1000
UCRXVEYJ404507,24/7/2025 4:56,148.93,0,244,Sweet mint
ZGRAAOVC927044,24/7/2025 4:57,142.39,219.98,244,Sweet mint
XYIEHXRX757498,24/7/2025 4:58,92.18,0,244,Rainbow candy
OEQKDPRW585382,24/7/2025 4:59,104.47,0,244,Sweet mint
GDFTFCQB258976,24/7/2025 4:59,124.79,217.47,244,Rainbow candy
JJEINNWL336828,24/7/2025 5:00,134.37,0,244,Sweet mint
MSRXROZI430238,24/7/2025 5:01,25.64,0,244,Sugar 1000
DXFQFBZN129346,24/7/2025 5:02,126.52,182.44,244,Sweet mint
FKLQPPLX814505,24/7/2025 5:04,110.45,0,244,Rainbow candy
BPAMUEYM339433,24/7/2025 5:04,50.81,66.17,244,Sugar 1000
HVMVLHUH804737,24/7/2025 5:05,43.65,74.09,244,Sweet mint
SWJHJFAV624417,24/7/2025 5:05,59.85,0,244,Rainbow candy
QKCBYKZN493857,24/7/2025 5:07,146.61,0,244,Sweet mint
ISRBUQRD751400,24/7/2025 5:07,30.12,0,244,Sweet mint
UWWCYIHP953083,24/7/2025 8:51,121.95,0,244,Sweet mint
VBSQNNUJ079576,24/7/2025 9:51,62.66,0,244,Sweet mint
KLTWWHXW292444,24/8/2025 16:16,115.55,205.08,244,Sweet mint
PCGUZNZY973529,25/4/2025 11:24,59.98,0,244,Sugar 1000
LBLVFARE385173,25/4/2025 12:23,143,198.61,244,Sweet mint
UYNTXUSH149007,25/4/2025 13:03,134.43,0,244,Sugar 1000
BGDSIYKJ108425,25/4/2025 17:07,83.44,0,244,Sugar 1000
CWVOJXFL147075,25/4/2025 17:12,82.24,0,244,Rainbow candy
DZLBGOXA392893,25/5/2025 11:22,3.63,0,244,Sweet mint
KLFSQHFF541550,25/6/2025 12:49,21.18,0,244,Sweet mint
DMSZMEUB428759,25/6/2025 18:47,15.62,0,244,Sweet mint
ZULRMAXW581549,25/6/2025 23:49,11.71,0,244,Sugar 1000
OBJHAMBK395154,25/6/2025 4:34,6.1,0,244,Sugar 1000
HSFXZBET073655,25/6/2025 8:27,126.43,0,244,Sweet mint
QQCQZVFY656081,25/7/2025 0:22,3.23,211.28,244,Sugar 1000
DJTTIHHF928680,25/7/2025 20:20,11.86,0,244,Sweet mint
YEDOKHOM191042,25/7/2025 7:31,95.98,0,244,Sweet mint
ZRUSCTYU093010,25/7/2025 7:52,17.86,0,244,Rainbow candy
CEBPCKZA272603,25/8/2025 3:38,51.29,0,244,Sugar 1000
EWGYEBHU666964,25/8/2025 6:18,92.36,0,244,Sweet mint
WRNQREHF294203,26/2/2025 10:04,3.15,0,244,Rainbow candy
UEEZRFBS127814,26/2/2025 16:47,5.16,0,244,Sugar 1000
UWROYVRN280830,26/2/2025 16:47,8.87,47.25,244,Rainbow candy
BHTXWOJW995969,26/2/2025 16:48,60.45,79.42,244,Sweet mint
BQYCYXOO687927,26/2/2025 16:49,2.34,154.81,244,Sugar 1000
FSMCMXMS232793,26/2/2025 16:50,71.53,0,244,Sweet mint
DNFSJRFJ277375,26/2/2025 16:50,74.34,151.46,244,Rainbow candy
BBMBNLYJ071803,26/2/2025 16:51,141.99,81.65,244,Sugar 1000
VIQNPFNY594281,26/2/2025 16:53,81.68,128.8,244,Rainbow candy
GQYKVMVB547803,26/2/2025 16:53,146.62,0,244,Sweet mint
THJUNHSH433326,26/2/2025 16:54,141.05,0,244,Rainbow candy
KQJITHGO950307,26/2/2025 16:56,8.89,107.69,244,Sugar 1000
UQMWAXPJ759686,26/2/2025 16:58,124.47,0,244,Rainbow candy
JZDSFZDI652745,26/2/2025 16:59,131.62,0,244,Rainbow candy
IOCFESYK239397,26/2/2025 17:00,16.16,1.44,244,Sweet mint
LMXJBSYK229620,26/2/2025 17:00,88.7,0,244,Rainbow candy
SHCIKEEI946228,26/2/2025 17:01,85.8,111.47,244,Sugar 1000
EYBFKPHX053626,26/2/2025 17:02,94.08,148.9,244,Sweet mint
EIHFZLJD044708,26/2/2025 17:03,31.35,0,244,Sweet mint
IZKTKOAZ177915,26/2/2025 17:04,149.18,51.13,244,Sweet mint
ARYMUISL962367,26/2/2025 17:06,11.31,0,244,Rainbow candy
AQTIOAVS220779,26/2/2025 17:06,122.09,0,244,Sugar 1000
UUYXDNWH269687,26/2/2025 17:07,65.97,114.24,244,Sweet mint
YEBGNLYV685733,26/2/2025 17:08,119.2,0,244,Sugar 1000
JHPQVVBP198340,26/2/2025 17:08,137.72,145.44,244,Sweet mint
NADZOCGB786948,26/2/2025 17:09,149.88,0,244,Sweet mint
JTRIUAXF542164,26/2/2025 17:11,42.22,48.25,244,Sugar 1000
GRHJZPJG372160,26/2/2025 17:13,129.2,0,244,Sugar 1000
YBSSTCMS342513,26/2/2025 17:13,56.17,0,244,Sweet mint
PHXOIMED933095,26/2/2025 17:14,62.53,0,244,Rainbow candy
FJISQNHN154346,26/2/2025 17:14,33.98,0,244,Rainbow candy
MRYBTYPJ266490,26/2/2025 17:14,76.33,0,244,Sweet mint
VPJSOITA038637,26/2/2025 17:15,25.29,0,244,Sugar 1000
RWRWBWTK113570,26/2/2025 17:15,77.75,115.66,244,Sweet mint
EMRNVERG264104,26/2/2025 17:17,135.06,83.4,244,Sugar 1000
EILLDNLS532257,26/2/2025 17:18,128.78,83.03,244,Rainbow candy
GVSMRRUJ677636,26/2/2025 17:19,84.67,172.11,244,Rainbow candy
BMMCZBYX617706,26/2/2025 17:19,8.61,24.7,244,Sugar 1000
LPIHEFLG821162,26/2/2025 17:20,118.64,0,244,Sugar 1000
KFMMVUDK371029,26/2/2025 17:21,23.67,0,244,Sugar 1000
VRJLMQER215522,26/2/2025 17:23,120.31,0,244,Sugar 1000
UVJZSEVQ085830,26/2/2025 17:23,27.91,0,244,Rainbow candy
OCBUDGFN467311,26/2/2025 17:24,144.81,0,244,Sugar 1000
OUAGKKWU763750,26/2/2025 17:25,78.02,0,244,Rainbow candy
SYCBZOCQ822014,26/2/2025 17:27,8.7,122.61,244,Sugar 1000
XTMDIKHT816332,26/2/2025 17:28,60.07,0,244,Sweet mint
UJCRVNWY509511,26/2/2025 17:28,19.19,0,244,Sugar 1000
VYWLDPMW772371,26/2/2025 17:29,37.63,0,244,Rainbow candy
FQGOOXND235667,26/2/2025 17:30,27.16,0,244,Sugar 1000
BNCQZYXW349164,26/2/2025 17:31,144.7,150.75,244,Rainbow candy
JLAXGKZK430231,26/2/2025 17:32,114.51,0,244,Sweet mint
ZHCARHDG306077,26/2/2025 17:33,17.52,9.16,244,Sweet mint
YSLYLLFG276335,26/2/2025 17:34,42.22,224.06,244,Rainbow candy
VNNQPHSL897412,26/2/2025 17:35,100.89,0,244,Sugar 1000
DEDMRNPZ500317,26/2/2025 17:36,135.98,0,244,Sugar 1000
GQYNHEEX574975,26/2/2025 17:37,40.1,0,244,Sugar 1000
CPFENBXQ698009,26/2/2025 17:38,65.16,0,244,Sweet mint
TLSOWFGI260029,26/2/2025 17:39,59.64,105.67,244,Sweet mint
KLHJJIWK618687,26/2/2025 17:41,113.7,49.71,244,Sugar 1000
INCJWGFV325947,26/2/2025 17:42,26.46,149,244,Sugar 1000
DRNWPYNN729555,26/2/2025 17:42,72.16,0,244,Sweet mint
ICMGHPNE710837,26/2/2025 17:43,149.29,244.13,244,Sugar 1000
EQELOMKC747786,26/2/2025 17:45,116.13,29.45,244,Rainbow candy
YKZRQETL444096,26/2/2025 17:47,68.48,79,244,Sweet mint
XXJBZRTU168582,26/2/2025 17:49,102.46,144.38,244,Sugar 1000
YBVYGJQI758626,26/2/2025 17:50,47.54,0,244,Rainbow candy
ZDBNWIKF769892,26/2/2025 17:51,10.32,183.16,244,Rainbow candy
HIJQXTXO964930,26/2/2025 17:52,100.68,87.09,244,Sugar 1000
QMMOOKOE965267,26/2/2025 17:52,21.83,0,244,Sweet mint
GYQCWQRZ914133,26/2/2025 17:54,5.75,0,244,Rainbow candy
PDQWXZKD150499,26/2/2025 17:56,119.69,21.19,244,Sugar 1000
VABWUXRW245623,26/2/2025 17:56,143,0,244,Rainbow candy
NNQUJTUI641777,26/2/2025 17:57,11.89,0,244,Sweet mint
HSQVUSDV654877,26/2/2025 17:58,76.5,0,244,Sweet mint
BMPGMAOL830716,26/2/2025 17:58,53.24,0,244,Rainbow candy
VBCZPBDL410107,26/2/2025 17:59,55.18,0,244,Sugar 1000
GNQHOWEP203173,26/2/2025 18:01,32.47,0,244,Sweet mint
XIEYXZOZ776761,26/2/2025 18:03,94.64,0,244,Sweet mint
CTUTWZPD792774,26/2/2025 18:03,94.66,126.45,244,Sweet mint
NAQBKFKJ551624,26/2/2025 18:05,78.16,0,244,Rainbow candy
QDVTCSZH912639,26/2/2025 18:06,73.03,0,244,Rainbow candy
LKBAMCJC057936,26/2/2025 18:06,148.83,0,244,Rainbow candy
RARLFXIY687023,26/2/2025 18:07,29.46,0,244,Sweet mint
HWNAXKIA676790,26/2/2025 18:09,68.72,41.33,244,Sweet mint
LSWJODSX070936,26/2/2025 18:11,79.4,0,244,Rainbow candy
BNVPAOVE001073,26/2/2025 18:11,42.05,0,244,Sweet mint
PIMIYODR719174,26/2/2025 18:13,73.64,0,244,Sugar 1000
RJBRXSCV245599,26/2/2025 18:14,105.44,103.68,244,Rainbow candy
HGIIYIZJ479259,26/2/2025 18:15,27.38,61.16,244,Rainbow candy
FKPKXBLZ446553,26/2/2025 18:17,12.35,0,244,Sweet mint
PICVBXVB259028,26/2/2025 18:18,48.41,242.15,244,Rainbow candy
YUHBCURW848763,26/2/2025 18:19,126.18,0,244,Sugar 1000
ABSDPWYX839054,26/2/2025 18:20,130.44,0,244,Sugar 1000
PKDBODCG189467,26/2/2025 18:22,15.04,0,244,Sugar 1000
VBVTMDES725152,26/2/2025 18:22,77.92,17.94,244,Rainbow candy
PVLHNFQY479084,26/2/2025 18:24,45.54,0,244,Sweet mint
FTPEDUGF656872,26/2/2025 18:25,70.53,4.38,244,Sweet mint
RSIXVWLG323709,26/2/2025 18:25,55.16,0,244,Rainbow candy
VSLXSBCY735856,26/2/2025 18:27,42.37,0,244,Sweet mint
WTEJWTNA695601,26/2/2025 18:28,103.48,0,244,Sweet mint
ZOIKLJJW617506,26/2/2025 18:30,80.05,46.63,244,Sweet mint
BSOKRVZQ179124,26/2/2025 18:31,3.32,0,244,Sugar 1000
EFHZTXMQ176027,26/2/2025 18:31,71.89,0,244,Rainbow candy
WOUXXDXO038759,26/2/2025 18:31,25.76,0,244,Sweet mint
NAEXNNRY501324,26/2/2025 18:33,128.06,0,244,Sweet mint
HYEZLKUD366952,26/2/2025 18:35,135.6,0,244,Sweet mint
VBRQLFUY811250,26/2/2025 18:37,64.63,0,244,Sweet mint
FIVYCARH306066,26/2/2025 18:38,68.31,38.4,244,Rainbow candy
LQGQTFKY965890,26/2/2025 18:40,142.55,64.81,244,Sweet mint
CTEDPDDD556286,26/2/2025 18:40,80.27,0,244,Sweet mint
WEFQRDIF731331,26/2/2025 18:41,51.41,0,244,Rainbow candy
TQBNSNOS444567,26/2/2025 18:41,2.93,0,244,Sweet mint
ZODKUQMZ670816,26/2/2025 18:43,105.75,0,244,Rainbow candy
JXSMJBTY378027,26/2/2025 18:44,9.62,0,244,Sweet mint
ASMOTZFZ856754,26/2/2025 18:45,101.58,0,244,Sweet mint
HYXDYTZY793834,26/2/2025 18:47,74.26,0,244,Rainbow candy
ZQCKJBJZ973041,26/2/2025 18:48,81.65,0,244,Sweet mint
SCMVEJAD737316,26/2/2025 18:48,119.65,2.78,244,Sweet mint
LVKMVKKB532593,26/2/2025 18:50,92.76,0,244,Sugar 1000
QIGWOPDB820624,26/2/2025 18:51,56.18,0,244,Sugar 1000
DBEJTGCR090955,26/2/2025 18:52,91.22,140.53,244,Rainbow candy
HSENFPEI092677,26/2/2025 18:53,127.14,103.06,244,Sugar 1000
CVXSNAZZ163492,26/2/2025 18:54,123.64,0,244,Sweet mint
VLKJLBKQ637926,26/2/2025 18:54,116.51,90.19,244,Rainbow candy
GYKRGZEB916606,26/2/2025 18:55,59.04,0,244,Sweet mint
TWZGTJYW839360,26/2/2025 18:56,78.38,0,244,Sweet mint
JVZVPETM893714,26/2/2025 18:57,114.9,0,244,Sweet mint
YWOWTQAG199346,26/2/2025 18:59,22.02,0,244,Rainbow candy
HZVKBOEN200847,26/2/2025 19:00,15.49,2.39,244,Sweet mint
QVYMKNDI002667,26/2/2025 19:01,39.86,0,244,Sweet mint
TTTUNHFN709746,26/2/2025 19:03,32.59,0,244,Sugar 1000
XGAFALTZ857693,26/2/2025 19:04,58.4,192.47,244,Rainbow candy
FNLGFBDE995595,26/2/2025 19:05,54.75,78.08,244,Sweet mint
AEWBYDFY050757,26/2/2025 19:07,69.3,0,244,Sugar 1000
WCAMKFUP089863,26/2/2025 19:07,70.07,0,244,Rainbow candy
EGNLRLVA278128,26/3/2025 12:28,120.93,0,244,Sugar 1000
QQWHAIIH710668,26/3/2025 14:33,70.09,0,244,Rainbow candy
OVXCPAET467099,26/3/2025 18:26,34.22,204.39,244,Sweet mint
OXHXRUFZ494350,26/3/2025 22:53,99.21,66.26,244,Rainbow candy
JKOADBVX117447,26/4/2025 1:46,35.24,0,244,Sugar 1000
BVUGFZNN360899,26/4/2025 15:55,114.04,0,244,Sweet mint
SZFASHIW213202,26/4/2025 23:43,9.84,175.46,244,Sugar 1000
GTYHYTIP495065,26/5/2025 10:10,112.87,0,244,Rainbow candy
SFNBZZYZ115276,26/5/2025 11:11,3.16,0,244,Rainbow candy
NWKFMFLK425634,26/5/2025 11:59,4.5,0,244,Sugar 1000
FBOPAZGQ372643,26/5/2025 14:02,72.2,0,244,Sugar 1000
BYJQSFHT771521,26/5/2025 15:45,84.3,0,244,Sweet mint
ZQTADPCB178207,26/5/2025 7:14,93.44,0,244,Sweet mint
YHOGIUHQ018165,26/6/2025 14:49,99.1,0,244,Rainbow candy
UQELNNSJ191442,26/6/2025 16:12,19.95,0,244,Sweet mint
BXWOMRYO881412,26/6/2025 3:52,18.69,0,244,Rainbow candy
VKSLKSZB103024,26/7/2025 0:44,134.89,179.06,244,Sugar 1000
WGWHWMNM004155,26/7/2025 1:40,65.75,0,244,Rainbow candy
TILXPXNZ485767,26/7/2025 1:41,80.18,0,244,Sweet mint
ZCZLDDXU173903,26/7/2025 1:41,91.5,0,244,Sweet mint
NTPKGQCT737587,26/7/2025 1:43,101.44,0,244,Rainbow candy
EDBHIMGS664923,26/7/2025 1:45,132.39,0,244,Sweet mint
WKSOSRPI329713,26/7/2025 1:47,53.51,171.52,244,Sugar 1000
UAPSHAAN472491,26/7/2025 1:47,98.93,18.95,244,Sugar 1000
HHVVDPGE429111,26/7/2025 1:48,76.89,0.83,244,Rainbow candy
OVMPUXZH916779,26/7/2025 1:49,80.72,0,244,Sugar 1000
HBHAIEOQ645403,26/7/2025 1:50,80.65,0,244,Sweet mint
IYLRYIEJ607180,26/7/2025 1:51,84.46,171.14,244,Sugar 1000
VJRTQKRU826559,26/7/2025 1:53,13.05,190.3,244,Sugar 1000
FNTMAVUJ682377,26/7/2025 1:54,146.85,212.13,244,Rainbow candy
FDSZQGMA734980,26/7/2025 1:55,6.4,0,244,Sweet mint
LRJKUDXM805192,26/7/2025 1:56,111.12,0,244,Sweet mint
LSIRUMKB727570,26/7/2025 1:57,42.85,0,244,Rainbow candy
FAZPSXXJ619989,26/7/2025 1:59,86.34,0,244,Rainbow candy
SPVFMXYH181391,26/7/2025 19:09,99.05,0,244,Sweet mint
NHHZIYSA072734,26/7/2025 2:00,40.33,0,244,Sweet mint
SXYIXYBF604405,26/7/2025 2:01,0.33,0,244,Rainbow candy
GWUTTCYT708280,26/7/2025 2:02,54.87,104.5,244,Sweet mint
ZPPNADKK061631,26/7/2025 2:03,38.6,0,244,Sweet mint
HIBTGUJI765954,26/7/2025 2:03,139.06,0,244,Sweet mint
NOGUFNGP780144,26/7/2025 2:04,61.48,0,244,Rainbow candy
SMGLMJFY807702,26/7/2025 2:04,35.22,150.89,244,Sugar 1000
CCPRXISS157089,26/7/2025 2:06,139.25,0,244,Sugar 1000
FGBSFWNZ454678,26/7/2025 2:08,22.25,72.65,244,Sugar 1000
SZNDVXUX792739,26/7/2025 2:10,148.74,0,244,Rainbow candy
KCSZGGBQ998040,26/7/2025 2:11,5.7,0,244,Rainbow candy
RCQMRHBW096473,26/7/2025 2:13,16.81,0,244,Sugar 1000
AXJKEUWZ447253,26/7/2025 2:14,94.31,0,244,Sugar 1000
UZWWRNOH969432,26/7/2025 2:14,103.56,0,244,Rainbow candy
CQKZVWCU976646,26/7/2025 2:16,33.78,0,244,Rainbow candy
XDAAFTPE360906,26/7/2025 2:16,90.31,0,244,Sugar 1000
YETHWTAI830390,26/7/2025 2:17,141.33,0,244,Sugar 1000
EKYUBEQN714657,26/7/2025 2:18,80.25,0,244,Sugar 1000
VXNYMRKP473202,26/7/2025 2:20,111.81,200.79,244,Sugar 1000
ASGFOCKL006318,26/7/2025 2:21,130.57,242.62,244,Sugar 1000
ANRPOVYF747093,26/7/2025 2:22,124.03,178.76,244,Rainbow candy
YOWPUZSH171170,26/7/2025 2:24,121.6,0,244,Sugar 1000
DUUPRJYT216985,26/7/2025 2:25,69.91,40.36,244,Sugar 1000
LVOWDONC660127,26/7/2025 2:26,59.57,0,244,Sugar 1000
TUZJYJTN240121,26/7/2025 2:27,31.49,96.12,244,Rainbow candy
FQIJLDXZ140569,26/7/2025 2:28,12.29,172.93,244,Sweet mint
DJBEKZBJ749526,26/7/2025 2:29,20.62,195.23,244,Rainbow candy
WLDQQNOA508819,26/7/2025 2:30,144.82,80.78,244,Sweet mint
CMHKFXEB400922,26/7/2025 2:32,116.38,0,244,Rainbow candy
ZEQUDGQU882666,26/7/2025 2:33,26.51,61.55,244,Sugar 1000
ZGWJSJKU166648,26/7/2025 2:33,35.62,0,244,Sugar 1000
QXZTDPFK718327,26/7/2025 2:35,47.11,43.43,244,Rainbow candy
FSZXTMWU389510,26/7/2025 2:35,79.52,0,244,Rainbow candy
KODWIJSK604351,26/7/2025 2:36,46.88,70.91,244,Sugar 1000
FXUOVYPO245633,26/7/2025 2:38,81.54,199.76,244,Rainbow candy
NJDDWIRP942859,26/7/2025 2:39,56.22,228.85,244,Rainbow candy
OGWRJUWV121470,26/7/2025 2:41,55.24,0,244,Rainbow candy
WYAEQAQF984440,26/7/2025 2:42,24.6,16.67,244,Rainbow candy
FALAPESM089949,26/7/2025 2:42,14.61,0,244,Rainbow candy
JWNFALUY669047,26/7/2025 2:44,69.64,4.07,244,Sweet mint
HJYSJVQC250550,26/7/2025 2:45,119.53,0,244,Rainbow candy
HXVKDBTF428866,26/7/2025 2:45,82.8,0,244,Sugar 1000
LCAHZZAI164993,26/7/2025 2:46,145.36,0,244,Sweet mint
PTCXQHZL445363,26/7/2025 2:46,47.97,160.87,244,Sugar 1000
EOCTVBZR638558,26/7/2025 2:47,108.17,0,244,Sweet mint
NPZBUXYW182693,26/7/2025 2:47,23.5,0,244,Sweet mint
FGZIIZQP655605,26/7/2025 2:49,51.96,23.32,244,Sweet mint
ETQYTLGH414576,26/7/2025 2:50,137.41,0,244,Rainbow candy
NQXSEKEU268232,26/7/2025 2:51,101.26,111.27,244,Sugar 1000
DDSAHNIY710243,26/7/2025 2:52,84.86,41.93,244,Rainbow candy
YRELSWNM654295,26/7/2025 2:52,63.69,0,244,Rainbow candy
YXERSWQW938532,26/7/2025 2:53,61.57,11.37,244,Rainbow candy
WOYCZNGH037052,26/7/2025 2:53,15.85,0,244,Sugar 1000
MLDLQETE177920,26/7/2025 2:55,97.64,0,244,Sweet mint
KAUARGPN259893,26/7/2025 2:56,125.49,0,244,Sugar 1000
FPQXHCLQ885561,26/7/2025 2:58,88.86,0,244,Sugar 1000
TVFCQGFK356114,26/7/2025 22:35,124.79,0,244,Sweet mint
GKDTISVU571904,26/7/2025 3:00,72.87,0,244,Sweet mint
RYFALOSS394134,26/7/2025 3:01,41.32,0,244,Rainbow candy
SIANRFMC644741,26/7/2025 3:03,126.86,0,244,Sugar 1000
ZRBYVYHA869378,26/7/2025 3:04,59.46,0,244,Sweet mint
KEGHLNGG892894,26/7/2025 3:05,37.31,0,244,Sweet mint
AAQSCOVN886670,26/7/2025 3:06,143.43,206,244,Sugar 1000
ENQDLYVK675155,26/7/2025 3:08,76.18,125.5,244,Sugar 1000
JGBEVDVD925232,26/7/2025 3:08,34.46,0,244,Rainbow candy
TWWEACFS958687,26/7/2025 3:09,20.86,0,244,Sugar 1000
NUMOTVZM397565,26/7/2025 3:11,102.56,0,244,Rainbow candy
JZTPZLKF795393,26/7/2025 3:11,7.12,0,244,Sweet mint
ZULJSHTK472812,26/7/2025 3:12,88.64,8.43,244,Sweet mint
LGWWDYFA064129,26/7/2025 3:14,59.49,0,244,Sugar 1000
EITRBEJG523540,26/7/2025 3:15,49.56,0,244,Sweet mint
PBTKFIKD921823,26/7/2025 3:17,28.49,0,244,Sweet mint
EGEZYYMW108840,26/7/2025 3:19,94.87,0,244,Sweet mint
AOBPZGOO480157,26/7/2025 3:21,81.47,194.18,244,Rainbow candy
UQTAOVPN005563,26/7/2025 3:22,76.42,0,244,Sweet mint
BBSCXEVL131454,26/7/2025 3:23,104.62,0,244,Sugar 1000
BFQDGYFG743548,26/7/2025 3:24,6.82,0,244,Rainbow candy
EZWZETJP227179,26/7/2025 3:25,40.53,0,244,Sweet mint
XSHETMBO560576,26/7/2025 3:27,41.73,0,244,Sugar 1000
MAZAIBXQ958211,26/7/2025 3:28,102.54,0,244,Sugar 1000
MSAYOWWJ867061,26/7/2025 3:29,17.73,129.47,244,Sugar 1000
FRPAOMJO415519,26/7/2025 3:29,49.91,0,244,Sugar 1000
AOKYHVDP249505,26/7/2025 3:31,143.11,215.42,244,Sugar 1000
UPVRQFGV345362,26/7/2025 3:32,127.04,52.7,244,Rainbow candy
BALFGUSW814030,26/7/2025 3:33,44.07,0,244,Rainbow candy
CWKHSYEB975467,26/7/2025 3:34,63.33,0,244,Sweet mint
TZFQBLPO433118,26/7/2025 3:34,148.45,0,244,Rainbow candy
TKWONAVC273352,26/7/2025 3:36,140.09,210.39,244,Rainbow candy
JECBKBIY319049,26/7/2025 3:36,45.66,0,244,Sugar 1000
FECZOCLD164517,26/7/2025 3:38,30.86,0,244,Sugar 1000
PKGGGCZR392471,26/7/2025 3:38,47.74,0,244,Sugar 1000
UOZKLLCJ349347,26/7/2025 3:39,104.68,0,244,Sugar 1000
TQZKIOFL342536,26/7/2025 3:41,32.83,186.65,244,Sweet mint
UAEUAQCX649604,26/7/2025 3:42,54.94,0,244,Sweet mint
CYHJKNYN973922,26/7/2025 3:43,46.79,0,244,Sugar 1000
PQGHDHFK951442,26/7/2025 3:44,139.78,0,244,Sweet mint
XNJXPOCU717233,26/7/2025 3:46,61.8,0,244,Rainbow candy
WIDKKWXU093714,26/7/2025 3:47,55.88,212.28,244,Sweet mint
PRLUUXHB251340,26/7/2025 3:47,51.47,0,244,Sugar 1000
PLJQOATW781913,26/7/2025 3:49,16.36,145.59,244,Sweet mint
GUHIETKI929671,26/7/2025 3:50,143.62,0,244,Sugar 1000
MQKBUTIT022217,26/7/2025 3:51,80.61,0,244,Sugar 1000
MMRQURAM497576,26/7/2025 3:52,61,0,244,Rainbow candy
CZSSEJPH628741,26/7/2025 3:53,126.42,200,244,Rainbow candy
IOSNNQPH319633,26/7/2025 3:54,126.3,0,244,Sugar 1000
DAYXLIEZ454632,26/7/2025 3:54,63.4,24.71,244,Sweet mint
NYJVKONF369385,26/7/2025 3:56,55.34,0,244,Sugar 1000
NVAHUYVZ268516,26/7/2025 3:57,140.41,0,244,Sweet mint
KWSKUNJW406089,26/7/2025 3:58,148.94,0,244,Sugar 1000
KGICLDKL404246,26/7/2025 3:59,27.29,0,244,Sugar 1000
OGUQDBHU839090,26/7/2025 4:01,141.8,0,244,Sugar 1000
HPQJNOHE551955,26/7/2025 4:01,35.08,0,244,Sugar 1000
DLSFHGNW182097,26/7/2025 4:03,119.6,0,244,Rainbow candy
EMALZBQZ927831,26/7/2025 4:04,120.79,0,244,Rainbow candy
SSYEGOSV309237,26/7/2025 4:04,28.28,0,244,Sugar 1000
UWWBTFTP743773,26/7/2025 4:05,86.87,0,244,Sweet mint
