transaction_id,currency_type,usd_value,deposited_date,deposited_time,user_id
S9BA6J27O7456516,fiat,16623.93,19/1/2022,7:06:56,317
1J49OEQS1A181257,crypto,54565.06,6/3/2022,14:24:11,317
ZG0GVC27JD918009,crypto,13608.86,17/3/2022,13:35:52,317
HTF09O1S1M076538,crypto,49864,18/3/2022,4:37:15,317
N3G5K15QGN431230,crypto,15826.28,29/3/2022,22:11:20,317
M3EY1DK2W0241224,crypto,15843.91,6/4/2022,3:57:10,317
P3X4UHWE3Z195206,fiat,35905.61,29/4/2022,1:08:20,317
LQ9UJ3WPWQ581149,crypto,53992.71,18/6/2022,23:43:49,317
CE9S1KSNKF595367,fiat,149.84,9/7/2022,13:36:55,317
IPRF88YR3I016677,crypto,54327.76,10/7/2022,14:17:58,317
D0GMNCFCTZ369940,fiat,14341.24,17/7/2022,22:39:40,317
W9P0MR9G07939646,fiat,38885.39,25/7/2022,12:14:27,317
PVU3TC7U65992542,crypto,42639.32,12/9/2022,22:02:13,317
7KGEVZ6HJR600378,fiat,11513.18,1/11/2022,8:36:24,317
RJPOY6I39H364848,crypto,3101.86,10/11/2022,7:56:43,317
D65EB7PQTQ290802,crypto,41779.68,18/11/2022,2:03:50,317
KRRZQZ3IH8278099,fiat,9636.1,18/12/2022,10:43:53,317
1JXDVSH9WT989477,crypto,6479.59,21/12/2022,4:16:38,317
47FMEBDSWG473238,crypto,49965.46,11/1/2023,7:57:50,317
Y2KM076BP7300550,crypto,10971.81,15/1/2023,20:18:45,317
1HUUNRNUIQ518006,crypto,45788.98,9/4/2023,0:02:26,317
5UP22TC4J3414375,fiat,39422.57,14/4/2023,22:36:08,317
XDU0A9O3O0286350,fiat,32647.02,16/4/2023,23:53:05,317
HEII80BSNA540145,fiat,14815.39,30/4/2023,17:32:59,317
J1RC6DAJNU616433,crypto,31873.38,2/5/2023,23:47:44,317
XC97A1GDPD127171,fiat,25895.36,7/5/2023,23:38:16,317
VLDTXSBUEU717372,fiat,2385.55,19/6/2023,17:03:39,317
UBA3T0EWB3030751,crypto,7580.59,23/6/2023,8:32:20,317
X4Q67FXGOG000576,fiat,2520.49,28/6/2023,12:03:44,317
8EJ1T4DHRN992390,fiat,12114.85,6/7/2023,7:39:20,317
ORQXJKU18X099398,fiat,387.06,21/8/2023,22:14:16,317
WVOQ94LB1O240860,fiat,52226.98,27/8/2023,2:32:54,317
IMEH5ICN84712361,fiat,2545.85,5/10/2023,5:57:11,317
5IOM7RQEKZ086463,crypto,23118.92,24/10/2023,12:02:10,317
0ZB2WGNOY3342699,crypto,28384.02,10/1/2024,7:54:25,317
M7XEJO5Z0G484302,crypto,26353.68,19/1/2024,6:02:55,317
G0MW7DM4CK757836,fiat,47226.1,20/1/2024,2:21:36,317
MB36K1YWM7070570,fiat,21820.66,13/3/2024,15:41:57,317
4ZMSC12KSJ553385,fiat,7187.56,20/3/2024,10:55:30,317
YK2MAN5Q97819926,crypto,42239.82,27/3/2024,17:55:42,317
M3QT1LI47M567944,fiat,14963.78,1/4/2024,6:28:39,317
Q7PZU2DHKD871491,fiat,6865.9,10/4/2024,10:17:35,317
0RTVCEUC10116722,crypto,41360.78,11/4/2024,15:56:28,317
LLDPR3UPOB214410,crypto,1154.2,18/5/2024,20:37:20,317
ARSUGFARBQ176297,fiat,37558.38,23/5/2024,8:08:02,317
IS9EISI4DT179989,crypto,32591.72,15/7/2024,2:00:25,317
XF5CZB91OH839876,fiat,51996.58,25/7/2024,9:45:50,317
PUGPLG9VCL881092,fiat,54375.23,28/8/2024,3:09:34,317
ZMSDNTN5R6200694,fiat,13491.15,29/8/2024,6:22:25,317
738F0U3LM5887946,fiat,5516.87,7/9/2024,1:26:08,317
73RW4K0A0U255746,crypto,15017.12,23/10/2024,19:17:05,317
5CBBM9TRGK496540,crypto,40631.35,27/10/2024,1:53:54,317
P0X179A09U460212,fiat,49113.09,28/10/2024,8:09:08,317
K6SHJSKKRG831409,fiat,55428.27,7/11/2024,8:21:51,317
RG2ERUOBVT950048,fiat,49761.98,15/11/2024,21:29:58,317
JJGOYYU53M622111,crypto,43316.09,22/11/2024,23:09:11,317
SZ8P88B1TE452330,crypto,11385.14,9/12/2024,17:02:25,317
I0PGEPR4SD931624,crypto,6778.17,18/3/2025,12:11:30,317
6HLENFA1S3226669,crypto,16856.51,26/3/2025,21:48:26,317
IGOZG05865761443,crypto,26754.95,5/4/2025,23:55:04,317
W48MRE7JHH658104,fiat,40962.14,14/4/2025,12:58:29,317
CSE35TT15T473961,crypto,25278.34,15/4/2025,15:01:38,317
K38L448483294407,fiat,21179.79,24/4/2025,9:48:09,317
ZEL6PPUXTY738036,fiat,46349.88,30/4/2025,7:39:19,317
71ICWR7SS7563506,fiat,28124.9,29/5/2025,8:19:47,317
VCI34R4NLR787837,crypto,6016.45,2/4/2021,10:43:25,318
Y9Z0O4470B687435,fiat,52454.38,2/4/2021,15:18:46,318
TA22ZNKQCT837007,fiat,51578.2,2/4/2021,15:48:51,318
9FOQ3JLXOQ867738,fiat,75429.64,2/4/2021,17:38:04,318
QTVDG0B5W9553710,fiat,53552.84,2/4/2021,17:39:04,318
V3WRW5KI9U670902,fiat,59841.06,2/4/2021,18:54:51,318
D0S4U37YAS897175,fiat,67615.89,2/4/2021,19:24:18,318
MY3D7ZF5RZ961897,crypto,83130.04,2/4/2021,20:19:21,318
CMHGL3TQE1729019,fiat,13748.89,2/4/2021,20:33:51,318
U2NQOR8XSN087550,crypto,76207.57,2/4/2021,22:54:49,318
EQOWN2QKGN388700,fiat,67900.54,2/4/2021,22:59:56,318
T2PM6JSGHE698567,fiat,79135.89,3/4/2021,3:13:29,318
76P056CI9C648933,crypto,81774.97,3/4/2021,4:26:58,318
HXLB1YRM5C140163,crypto,50596,3/4/2021,8:25:20,318
7PSF9CDGNO627097,fiat,49686.11,3/4/2021,9:05:55,318
GK4VV3M4RG566013,fiat,16996.98,3/4/2021,9:46:31,318
3ME4VRAB6T227399,fiat,39854.33,3/4/2021,11:57:11,318
JDSL7CB695915416,fiat,65525.6,3/4/2021,12:02:22,318
LAGXZMAJ8W746472,crypto,11032.32,3/4/2021,12:18:17,318
XRWPQA3E0C311989,crypto,38012.12,3/4/2021,12:37:54,318
OOFQD4RTHY477307,fiat,39222.32,5/5/2021,13:32:44,318
QVGG5XLMUQ718416,fiat,49379.42,11/5/2021,1:42:31,318
IRDKGG4KYU559727,fiat,62645.99,20/5/2021,21:46:59,318
2AO4HNXTQC684808,crypto,35624.23,23/5/2021,14:35:00,318
VH2RS45I18076767,fiat,59517.92,22/6/2021,13:18:19,318
XB31AJ7J8D134555,crypto,3104.48,21/7/2021,8:11:17,318
MUHDR0QYH6632015,crypto,31170.73,28/7/2021,4:49:00,318
J0J22DKMOF822836,crypto,69155.25,14/8/2021,5:55:56,318
UNW1TW6HM9234125,crypto,18602.23,14/8/2021,10:35:00,318
5BWVD79U4V883910,crypto,79744.64,31/8/2021,18:50:38,318
QXHMWOAGAR986133,crypto,14795.71,20/9/2021,16:25:29,318
DQW8SQJ50J193284,fiat,25661.51,19/11/2021,7:25:27,318
05MBW39OAM157160,crypto,29038.83,5/12/2021,0:42:07,318
Z01VB25APR957122,fiat,40148.58,7/12/2021,14:34:51,318
1HFCTJVMWE340825,fiat,77548.12,24/12/2021,2:53:52,318
HRVYU74505374534,crypto,31623.63,6/1/2022,2:47:24,318
UTQRSM9U6M685846,crypto,27035.45,7/1/2022,5:21:13,318
7VZAFLRW8O004563,fiat,81705.23,31/1/2022,7:16:39,318
ITUMWETK2Y642177,crypto,71496.84,7/2/2022,5:34:41,318
L73ZWRO82E848930,crypto,35173.69,12/2/2022,23:18:52,318
ZR7HZ53ADU850448,crypto,19288.94,13/2/2022,21:25:53,318
NRTHJ2FG73291597,crypto,6157.22,14/2/2022,2:24:33,318
CBWJGZVIXE974187,crypto,27475.1,16/3/2022,5:51:29,318
PL8DDNFAAW293613,fiat,69711.03,17/4/2022,0:37:17,318
CJKT1EZ7RK208272,crypto,41014.39,23/4/2022,22:39:08,318
TSJ7LMGNGV563835,fiat,16292.16,27/5/2022,9:49:44,318
0NPQYGHB3B949627,fiat,52267.72,30/5/2022,9:33:23,318
IZWLVCP8NX961911,fiat,44910.97,8/7/2022,1:52:22,318
Y7R5VU3K0R281747,fiat,36277.24,28/8/2022,6:35:21,318
U7V8P7UV3P529043,fiat,77977.55,18/11/2022,3:54:23,318
RJ1FTHBX5D811955,fiat,42373.87,3/1/2023,12:23:10,318
BF2SD6VUNT985258,fiat,87962.11,21/1/2023,23:13:45,318
YTNZVRJNZ3843555,crypto,31890.45,28/1/2023,3:30:24,318
9HYC0P726P905385,crypto,58971.79,5/2/2023,10:30:36,318
AWRQEBWBSL268439,crypto,18284.77,16/4/2023,3:21:23,318
1JUFVH6FXY407885,fiat,19180.03,17/4/2023,8:00:30,318
5BWP6GQ8JU456316,fiat,46544.2,18/4/2023,4:09:46,318
LVUYDSM3U2980003,fiat,15904.74,23/5/2023,15:30:32,318
6VJHE3A96P588067,crypto,18762.81,10/6/2023,2:07:47,318
I1SJEIT1DL156307,crypto,68083.44,1/8/2023,12:38:09,318
G233UTK915792607,crypto,46813.52,3/8/2023,9:24:56,318
460HK8Y86S079110,crypto,62503.82,20/10/2023,21:16:01,318
JLMU6M1A7R614688,crypto,65487.71,28/10/2023,19:18:33,318
6KCUQI523C649170,fiat,5142.92,8/11/2023,13:11:55,318
E5K8KAA6QF627057,fiat,40478.15,5/1/2024,20:51:13,318
XX3DEVITD0320352,crypto,6202.12,15/1/2024,21:26:30,318
EN053OAH16896501,fiat,17054.23,26/1/2024,2:51:44,318
M5ZCJVUJRC460726,fiat,59263.75,10/2/2024,18:35:40,318
PTKVUQRGSL758721,crypto,56377.34,24/2/2024,10:05:30,318
OB25CV24SB982562,crypto,32740.2,4/3/2024,8:05:06,318
QH84DBTVGK102229,crypto,86424.65,29/3/2024,11:56:13,318
J96HAW5B7K834595,fiat,71486.77,6/4/2024,20:15:40,318
AS81CMGO69410489,crypto,87929.96,8/4/2024,17:07:03,318
B4GR70XU9D865781,crypto,32543.95,11/4/2024,16:40:49,318
68YJC3INQM653225,fiat,46809.06,19/4/2024,9:11:14,318
I5XM6Z5ZCA289404,fiat,4532.54,9/5/2024,21:48:49,318
YI6USDIP9D269630,crypto,4187.9,12/5/2024,4:22:28,318
ABFJWL95TP710291,crypto,35781.04,17/5/2024,14:33:28,318
U5HWWR6L2B590737,crypto,52781.82,29/6/2024,1:34:17,318
FUR7NXWCE7004251,fiat,56573.9,4/7/2024,22:15:58,318
67JU4YEE60169872,fiat,9824.53,9/7/2024,19:47:45,318
A0U1WRPDVM066423,crypto,66084.19,13/7/2024,23:54:48,318
S4XSDYRU8T718031,crypto,13274.31,5/8/2024,4:51:36,318
9UA330NHO3245035,fiat,37218.98,22/8/2024,6:11:12,318
EFW2EAWY19039639,crypto,6452.56,22/8/2024,17:04:17,318
X57S6HFOSC097535,fiat,46093.9,13/1/2025,18:55:15,318
3T3W7L6YRX749482,fiat,47277.29,29/1/2025,20:04:49,318
725AH4SHCA920182,crypto,53102,13/2/2025,14:34:06,318
XKMXVO5QBA759105,fiat,82904.81,17/2/2025,9:02:54,318
LBRP86COYR806621,crypto,25319.34,2/4/2025,15:06:08,318
3VT7JD1Q1X932648,crypto,17515.23,19/5/2025,0:32:08,318
3Z3XKI6AKK288260,crypto,64200.87,19/5/2025,17:37:58,318
R03026CZPC033833,fiat,67754.96,20/5/2025,2:33:39,318
CK19SKQ8M9964006,crypto,70584.9,22/5/2025,11:11:48,318
FSVHRMDNU6245328,crypto,55187.47,24/5/2025,11:48:18,318
0CEOSIH2CL854871,fiat,56540.71,9/9/2020,0:18:05,319
IS2NM7ROAE893131,fiat,120487.5,9/9/2020,1:01:35,319
PW14I2VHFI709933,fiat,79469.95,9/9/2020,1:47:58,319
4FQIK3H7SR425981,fiat,53726.45,9/9/2020,2:53:53,319
I3OF8KXPL5558068,fiat,85863.88,9/9/2020,3:38:19,319
03CV6T7U31616136,crypto,129731.28,9/9/2020,4:57:45,319
HJF270S6WM210509,fiat,157176.49,9/9/2020,6:16:28,319
NC5UXV3FTF001015,fiat,101580.07,9/9/2020,9:14:59,319
ESFPCFI1BH790220,crypto,138826.32,9/9/2020,10:02:00,319
4YBGPYEQJ0295254,crypto,188456.49,9/9/2020,13:18:42,319
ERPJ4E38U9354364,crypto,170248.36,10/9/2020,1:21:12,319
WAAJ5OPAEM088342,fiat,59355.03,27/10/2020,17:19:56,319
U7AK39D8XL382899,crypto,173608.46,17/11/2020,20:32:43,319
71C4ERX5AD758500,fiat,127141.41,19/11/2020,10:17:53,319
80XICYDAUP152930,fiat,117730.72,27/12/2020,3:12:35,319
QS2DVG827A142070,fiat,95087.52,11/1/2021,1:03:03,319
1X9BG16PHC575330,crypto,50212.18,1/2/2021,5:46:00,319
1MKNHCCNSC237920,fiat,194983.71,4/2/2021,14:42:54,319
5WLBP5MJ9Y360116,crypto,192091.15,28/2/2021,10:50:39,319
2KVQI0GRVY713865,fiat,188034.95,28/2/2021,16:54:49,319
VZOB37SZGA969766,crypto,113065.75,19/3/2021,22:35:47,319
MB4K1R8K02805829,fiat,109859.31,27/3/2021,5:05:04,319
JGTYHJLSF6928324,crypto,162478.86,4/4/2021,10:18:01,319
J0MDLGKDQV007051,crypto,183787.59,9/4/2021,12:04:18,319
ZUVMJ5BK4U242229,fiat,164279.03,27/4/2021,23:38:50,319
2ZKIRF3LP7682183,fiat,20800.64,13/5/2021,8:12:17,319
U4TKWZ4XZU624068,crypto,159190.81,17/6/2021,8:59:14,319
QT9MO8D5FC005665,fiat,12004.3,23/6/2021,17:32:47,319
D11ZMSESWT849177,crypto,110083.24,31/7/2021,12:51:15,319
RDME4278RI776001,crypto,64992.41,5/9/2021,2:18:47,319
83B5UWHA4P750825,crypto,100986.29,20/10/2021,2:42:36,319
XEMZPTSPXE541576,fiat,5961.81,10/11/2021,18:36:48,319
14BP5XOMYK609955,crypto,109850.41,16/12/2021,7:27:24,319
322QGR1HTD613550,crypto,156128.61,11/1/2022,16:01:30,319
M9H3K3WRAA082745,crypto,141716.78,20/1/2022,18:09:35,319
YZQ8BIFU7M454658,crypto,154349,9/2/2022,9:06:39,319
7ABBLN1TJK814398,fiat,13816.51,10/3/2022,1:41:14,319
Q4SSS41CJU491228,crypto,179807.31,28/3/2022,15:58:34,319
UVOCKMKFX1552828,fiat,26937.86,11/4/2022,4:42:18,319
EAS3J6KTVK342588,crypto,26230.47,9/5/2022,7:19:58,319
XUDUAM7YJ2087470,crypto,53435.84,24/5/2022,1:20:35,319
7CVR08YL5Z627953,fiat,28032.67,13/6/2022,14:55:14,319
PJ7N44U3DJ227609,fiat,157191.92,15/6/2022,6:23:37,319
YYN91X0U5G449752,fiat,194740.49,20/6/2022,10:07:05,319
CTLJSU926U182197,crypto,65608.85,4/8/2022,17:23:32,319
PGV2VM8CBB871449,fiat,62887.97,24/9/2022,6:52:05,319
QNSSKON69V474383,fiat,25468.54,11/10/2022,12:48:29,319
AXNZEJYXZK799242,fiat,128935.58,12/10/2022,17:05:04,319
MH43CXXIV0836855,crypto,99949.03,9/11/2022,19:44:59,319
Y7GJU5RME2540748,fiat,142556.58,30/11/2022,4:32:47,319
KUA4AMBRLL101085,crypto,190668.81,19/12/2022,22:08:32,319
MHLSDT5RMB640619,crypto,68244.78,31/1/2023,14:46:26,319
ZBPAD9MEC6451554,fiat,171671.68,12/2/2023,11:20:43,319
D9YAWO2787491043,fiat,9402.77,18/2/2023,1:45:24,319
LCKQ1XNF9F785146,crypto,15202.78,4/3/2023,23:51:08,319
VNBW1EXK9E647999,fiat,36868.44,9/3/2023,0:50:54,319
0GL7T4CI9S641563,crypto,134237.91,13/3/2023,6:34:40,319
E8NZTIB4FI001186,fiat,50716.46,20/4/2023,12:54:36,319
ZMNL4XFZY0456258,crypto,111071.21,24/4/2023,23:14:00,319
ZERT83UW8L739484,crypto,20578.7,9/6/2023,6:59:18,319
PX8ECEZGK8948396,crypto,189369.42,12/8/2023,13:27:46,319
84C9MIRLI8816597,fiat,18356.25,15/8/2023,2:03:45,319
4SQRAREU2F960616,fiat,173212.17,21/8/2023,8:33:40,319
Z24134KMPB660953,crypto,162809.85,29/8/2023,22:07:15,319
YM2PTOHCLD403500,crypto,58207.99,27/9/2023,4:53:31,319
XP1CS20ULD871562,fiat,12658.06,28/11/2023,1:01:16,319
24CUF5TGE9727106,crypto,73795.59,6/2/2024,5:49:16,319
OIZL4J3OJY756628,fiat,183533.64,13/2/2024,1:19:52,319
8T0XUQIO5B811839,fiat,346.34,6/3/2024,18:41:53,319
S834DSA021695809,crypto,751.17,13/3/2024,19:23:37,319
M9MUV0T45Y974713,fiat,56606.16,13/4/2024,10:03:21,319
1WG37PXK7V554135,fiat,17878.73,9/5/2024,6:52:35,319
K2PQFSLWP8069995,fiat,11026.01,10/7/2024,15:42:37,319
GB0VSG9HXT117229,crypto,19808.95,22/7/2024,23:58:42,319
2KR13EGLKZ903964,crypto,53643.96,24/7/2024,21:38:01,319
6YE6PSH732799554,crypto,126234.17,20/8/2024,7:31:34,319
E99STR49MZ094469,crypto,87119.1,25/8/2024,20:06:52,319
EC5GHS3ZBW760369,fiat,156093.95,23/10/2024,2:43:48,319
TJS4QTMCQ0882290,crypto,15630.75,5/11/2024,15:33:49,319
DHYN7YO7J7246019,fiat,109821.49,23/11/2024,5:05:59,319
9JN1ADB3FS447450,crypto,20067.84,7/12/2024,1:05:19,319
7RPCG89YSD756212,fiat,162408.88,13/12/2024,16:32:21,319
G8ILISFAVI911450,crypto,67095.29,16/12/2024,22:05:44,319
3UQE3SXBBC146474,crypto,17087.35,26/12/2024,2:43:19,319
Y8J0K2C6QL661280,fiat,80772.53,17/1/2025,0:29:34,319
0GTEC78X9S161395,crypto,185630.38,27/1/2025,21:58:50,319
YEEHXB2DL6299705,fiat,103811.5,4/2/2025,6:55:23,319
GM3P8O1K8T645732,fiat,75851.76,20/2/2025,13:38:05,319
K6VC2NVHHL026370,fiat,134226.69,16/3/2025,2:29:14,319
1G6EZ4OYCL817501,crypto,69893.04,20/3/2025,23:03:22,319
PT4QOCMXJC233848,fiat,132988.41,22/3/2025,6:15:19,319
URADIM2ORR517644,crypto,149409.16,23/3/2025,23:53:25,319
DPH0K8BZDS985703,fiat,106252.32,26/4/2025,7:46:56,319
D528TNXP8G579351,fiat,180647.1,31/5/2025,15:36:58,319
8ETD14EKMT235421,fiat,27156.04,18/6/2025,0:14:26,319
EO1WE13QS6234206,fiat,18831.65,15/1/2020,4:16:55,320
8P7FW9TCA2501317,fiat,18058.9,9/2/2020,18:44:02,320
ZT3LBM16MN927612,fiat,406.17,12/2/2020,16:44:52,320
231KN3S9BH555144,crypto,50399.24,14/2/2020,18:24:44,320
8RFM58OGB3514705,fiat,39795.46,8/3/2020,17:10:19,320
O8LTRP0KE1761236,crypto,14041.91,29/3/2020,1:49:27,320
91OHDHDYDM774898,crypto,7419.35,22/5/2020,8:29:39,320
FNPO8NEK05685043,fiat,19851.04,30/6/2020,13:41:18,320
EHX4K1KCPV554404,crypto,22352.54,14/7/2020,6:36:27,320
OAN6G1W54J979513,fiat,35149.21,18/7/2020,9:25:26,320
AINVN10B5D547549,fiat,6978.58,12/8/2020,19:31:19,320
DHEJG9DJW5393887,fiat,9065.68,27/9/2020,18:20:50,320
WYW4OM9UI6664212,fiat,20396.13,6/11/2020,1:56:12,320
VZKDYS3BOQ556851,fiat,9916.63,13/11/2020,3:01:34,320
PJB3V7GEKA390961,fiat,57015.44,4/12/2020,9:19:44,320
VZY2QNQXXI047200,fiat,40011.79,25/12/2020,14:17:21,320
8DZTE0KAWV351530,fiat,19939.11,2/1/2021,21:20:51,320
W8SJXXVTBG301367,crypto,22893.12,19/1/2021,18:40:46,320
DH025X4EBH854780,crypto,47407.62,3/2/2021,3:05:13,320
PRRAS7EDMC015827,crypto,38415.01,3/4/2021,10:49:19,320
IMZCZSPO1N680419,fiat,2744.73,6/4/2021,20:37:33,320
1J8W20ITPZ842719,fiat,13928.56,12/4/2021,17:28:53,320
9OI4W1IY0E503288,fiat,59206.84,29/4/2021,14:14:23,320
DWTWO2JDS6301421,fiat,42332.17,15/5/2021,0:56:06,320
IMV1AECL2K742404,crypto,59038.76,6/9/2021,14:24:21,320
EZP0ISN0Y9631405,crypto,13719.69,25/9/2021,17:35:42,320
0JVCQYZL6Y496913,fiat,10842.49,1/12/2021,11:10:33,320
94W174V4LU201909,fiat,1330.47,11/2/2022,1:24:29,320
QM4340N7WI685441,crypto,35759.93,17/2/2022,13:35:44,320
2I0SDHC6SL630338,crypto,15046.58,25/2/2022,15:57:48,320
Z06YDQXS12109582,fiat,13355.74,25/4/2022,8:46:01,320
P3JI08DJX0354614,crypto,40301.16,11/5/2022,17:42:52,320
DHT6MSAS5Z941302,crypto,43275.76,16/5/2022,4:24:58,320
JPI90N63RZ656254,fiat,49979.9,3/7/2022,15:27:03,320
Q4D3MHZV1L008228,crypto,44043.38,5/7/2022,0:09:30,320
8XYZ72WXST246154,fiat,5136,24/8/2022,12:10:55,320
BF2ZIH6AMN809861,fiat,35015.97,3/9/2022,18:04:56,320
AUXZ6XPE3Y114151,fiat,19128.99,10/9/2022,16:46:32,320
8LI94O25FK621677,fiat,36817.37,29/9/2022,9:10:10,320
6NFWLIY76V483738,crypto,32337.11,11/10/2022,5:37:42,320
7ITPUHMUWB732610,crypto,46422.47,14/10/2022,7:57:12,320
SBK7KFHCJQ527000,crypto,34377.01,25/10/2022,7:23:11,320
5ON4FNLMOE299357,crypto,1671.83,31/10/2022,6:45:54,320
IOE7UGTDL3859122,fiat,17357.1,8/11/2022,11:10:58,320
EF36S1A3VT178152,fiat,49041.31,5/12/2022,11:30:21,320
2W5SJNAL8M678924,fiat,42383.46,15/12/2022,17:50:16,320
BO26SJ7ELO530071,fiat,56444.39,7/1/2023,17:26:55,320
P3R7ZDFAZ1429100,fiat,15517.5,12/1/2023,10:21:26,320
Z51W2A70MM739750,fiat,38064.19,27/1/2023,19:00:12,320
NBOHQ9CC5I720069,crypto,11449.6,15/2/2023,13:55:36,320
VZ6EEUC4K1876136,fiat,58897.15,10/4/2023,18:26:54,320
K6G2OM8IC2156633,crypto,55917.85,11/5/2023,19:52:52,320
W112S6URBS423152,fiat,8627.53,17/7/2023,1:24:43,320
VW3HRGK3T2472254,crypto,22853.08,17/9/2023,10:10:18,320
ZZ803YUAJ4016123,fiat,53719.71,22/9/2023,22:48:41,320
92E8ARPWX7462867,fiat,19270.1,24/9/2023,22:39:44,320
4BK0QHS3FF596494,crypto,51203.75,31/10/2023,12:54:36,320
1H5KVRENT7842260,crypto,22335.76,15/11/2023,21:21:33,320
NBI1EAE6JB049034,crypto,46582.84,19/12/2023,21:55:23,320
C7VBEQV8C0491181,crypto,23712.8,28/1/2024,19:48:47,320
OP731UISJU122435,crypto,16423.26,12/2/2024,14:03:04,320
K4YKQ1HLZ9889823,fiat,25153.52,5/3/2024,14:03:22,320
ZUFW84X8RK703737,fiat,4214.89,31/3/2024,6:59:54,320
3E9DGRSEQQ519728,fiat,39311.43,11/6/2024,6:26:15,320
NVHWAY1L9P978256,crypto,32321.79,11/6/2024,14:38:43,320
PTDD2NSDKY382844,fiat,21989.52,1/8/2024,11:35:56,320
1UO0BU0UK1174353,fiat,47494.91,3/8/2024,23:36:37,320
AM6I59ENZU615100,fiat,44985.29,4/8/2024,20:02:49,320
QQKV1SE1S1185209,fiat,4234.83,9/8/2024,22:00:31,320
HDUD7J6VVY127280,fiat,19321.58,17/8/2024,9:17:48,320
19L5PR1OE8619778,crypto,7000.1,18/8/2024,4:13:16,320
55WGV4WBZI029146,fiat,56203.52,17/9/2024,10:34:53,320
OG2XJWZGKL755733,fiat,44998.65,22/10/2024,17:10:12,320
7HRFSJ7IST176495,fiat,19457.65,26/10/2024,1:27:46,320
979U6QB7YL679070,fiat,2067.33,19/11/2024,13:47:15,320
YDYKUFH7JT091653,fiat,26689.88,17/12/2024,5:45:36,320
4O4E02CAY6926926,fiat,52517.47,24/12/2024,6:49:37,320
Q18E73PCL3760623,crypto,52262.37,26/12/2024,14:10:37,320
ISXSMB3QTC698938,fiat,21531.1,14/2/2025,2:50:29,320
EPXK60QX7V786185,fiat,31516.8,19/2/2025,13:48:30,320
SNS2KSIRHG286572,crypto,29177.03,20/3/2025,3:45:14,320
BR0R418UV1737215,fiat,681.05,28/3/2025,21:04:03,320
D7CN8DUUE4930288,crypto,8773.04,1/4/2025,1:06:23,320
AFIHJW2SK5451712,crypto,55961.83,7/4/2025,20:10:52,320
JT42O4XYIN330263,fiat,30624.13,12/4/2025,4:31:34,320
16G6KPBWJK103209,fiat,17013.53,27/4/2025,21:13:54,320
UJTMT3P5LD401097,crypto,15337.92,27/5/2025,4:43:09,320
WDDQITOTNL634089,fiat,16779.75,29/5/2025,1:18:41,320
C15LWU5XC5994300,crypto,52023.77,28/3/2021,1:48:48,321
7M3LNT5O3T568402,crypto,5549.18,28/3/2021,4:38:16,321
69XI7EZ7YQ316836,fiat,28077.95,28/3/2021,4:46:55,321
Q84OHCN628461596,crypto,31025.01,28/3/2021,5:44:08,321
X79AUKUQM6659857,fiat,3437.09,28/3/2021,5:45:03,321
5EPUBXGDPS827843,fiat,56452.03,28/3/2021,5:52:22,321
OOCAOO5ERI238610,crypto,50334.57,28/3/2021,8:56:03,321
BF59ZLK4H1321378,crypto,40774.81,28/3/2021,10:19:36,321
64BQXOEKDN616991,crypto,26683.06,28/3/2021,15:18:42,321
8CGR5X72KW091144,crypto,50822.54,28/3/2021,15:49:36,321
69R6N6DMCB372880,crypto,41833.09,28/3/2021,16:01:36,321
3EU64CE7WC666395,crypto,3722.19,28/3/2021,16:20:11,321
T3DRY1KYD9569886,crypto,22810.75,28/3/2021,16:50:21,321
O64SYV8C8Q239785,crypto,44836.99,28/3/2021,17:36:58,321
AHHMF1MCFG798686,fiat,24537.38,28/3/2021,19:08:50,321
36HPCH1G7M424951,fiat,44149.26,28/3/2021,21:18:43,321
044Z7SMC4C444666,crypto,18658.4,28/3/2021,22:29:52,321
O3LZS9OB15915141,fiat,59579,29/3/2021,0:20:09,321
O91L26IFWX961726,fiat,29785.6,29/3/2021,4:05:16,321
DD6CC4Y9PQ618140,crypto,4455.5,29/3/2021,4:34:36,321
S9TKRR6VC6837432,crypto,50238.11,29/3/2021,5:09:15,321
QRFV684AHT065043,crypto,55063.75,29/3/2021,5:25:30,321
7TQ5ESIXY5383381,crypto,11862.09,31/3/2021,9:49:05,321
ACQ0MTHX8F125478,crypto,1307.11,8/4/2021,11:17:30,321
QQI4LV9C9L252832,fiat,2245.62,26/4/2021,7:40:59,321
GK4S3XNUR1291919,fiat,59521.02,9/5/2021,6:28:45,321
GHBHB47B22328717,crypto,8516.65,4/6/2021,19:36:28,321
NCTN3T0JYY437879,crypto,33722.45,8/6/2021,23:21:41,321
G3D5XEWY6I271412,crypto,30920.37,10/7/2021,17:32:49,321
PH86DBTT7N197286,crypto,20871.82,22/7/2021,22:57:12,321
ODGE5W7823715788,fiat,3997.29,14/8/2021,4:31:41,321
3SU2BKNSU3926899,crypto,2328.07,10/9/2021,23:03:56,321
22I3DB3VLZ099349,fiat,26534.01,24/9/2021,3:04:08,321
3RYZWCI707529328,fiat,38204.73,28/9/2021,20:34:01,321
TKCHW8ORMP420012,crypto,6856.16,9/10/2021,1:41:48,321
ST6ZGBI0UP906188,fiat,47914.19,14/11/2021,3:07:58,321
K0EXL10XRP166487,crypto,57700.49,23/11/2021,12:18:38,321
BD3W4ST7EZ882780,fiat,9553.05,23/11/2021,17:16:38,321
99DFT50PCD212053,fiat,40185.44,23/1/2022,5:17:10,321
